dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
2063,7021,85628,3,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE,0.0,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACKKNIFE,0.054054054054054,1.984637409610947,test-clean,mp3,128k,0.054054054054054,0,0,0,1,1,0,1,1,0,True,False,True,False,True,False,False
2063,7021,85628,3,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACK KNIFE,0.0,NOW THIS KNIFE WAS A SPLENDID ONE THOUGH HALF THE BLADE WAS GONE AND THE HANDLE WAS A LITTLE CRACKED AND ANDERS KNEW THAT ONE IS ALMOST A MAN AS SOON AS ONE HAS A JACKKNIFE,0.054054054054054,3.968550551865639,test-clean,mp3,64k,0.054054054054054,0,0,0,1,1,0,1,1,0,True,False,True,False,True,False,False
1978,6128,63240,7,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,0.0,THESE THINGS THE EYE ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALADAMA,0.0526315789473684,15.78514789589708,test-other,mp3,16k,0.0526315789473684,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
778,260,123440,15,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,0.0,I WISH I HADN'T QUIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,0.0526315789473684,10.377934640522875,test-clean,mp3,24k,0.0526315789473684,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1978,6128,63240,7,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,0.0,THESE THINGS THE ARES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALADAMA,0.0526315789473684,15.866587293713,test-other,opus,16k,0.0526315789473684,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
728,260,123286,26,TWO MONSTERS ONLY WERE CREATING ALL THIS COMMOTION AND BEFORE MY EYES ARE TWO REPTILES OF THE PRIMITIVE WORLD,TWO MONSTERS ONLY WERE CREATING ALL THIS COMMOTION AND BEFORE MY EYES ARE TWO REPTILES OF THE PRIMITIVE WORLD,0.0,TWO MONSTERS ONMY WERE CREATING ALL THIS COMMOTION AND BEFORE MY EYES ARE TWO REPTILES OF THE PRIMITIVE WORLD,0.0526315789473684,15.573641780581845,test-clean,mp3,16k,0.0526315789473684,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
778,260,123440,15,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,I WISH I HADN'T CRIED SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,0.0,I WISH I HADN'T QUITE SO MUCH SAID ALICE AS SHE SWAM ABOUT TRYING TO FIND HER WAY OUT,0.0526315789473684,15.475867446393762,test-clean,mp3,16k,0.0526315789473684,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1951,6070,86745,0,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERF COULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOSE TO THE CONCIERGE'S DOOR AND WHICH MERITS A PARTICULAR DESCRIPTION,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERF COULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOSE TO THE CONCIERGE'S DOOR AND WHICH MERITS A PARTICULAR DESCRIPTION,0.0,THEN SHOULD ANYTHING APPEAR TO MERIT A MORE MINUTE EXAMINATION ALBERT DE MORCERF COULD FOLLOW UP HIS RESEARCHES BY MEANS OF A SMALL GATE SIMILAR TO THAT CLOUSE TO THE CONCIERGE'S DOR AND WHICH MERITS A PARTICULAR DESCRIPTION,0.0526315789473684,1.985356789175596,test-other,mp3,128k,0.0526315789473684,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
1978,6128,63240,7,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO BE A GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,0.0,THESE THINGS THE EYES ESPECIALLY WITH THEIR SMOULDERING FIRE MIGHT HAVE INDICATED THAT HE WAS TO THE GREAT AMERICAN STATESMAN OR ON THE OTHER HAND THEY MIGHT SIMPLY HAVE PROVED THAT HE CAME FROM CAROLINA OR ALABAMA,0.0526315789473684,20.82644556346588,test-other,opus,12k,0.0526315789473684,0,0,0,1,1,0,1,1,0,True,False,True,False,True,False,False
1536,4852,28330,6,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,0.0,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CAVIN,0.05,30.515146708961144,test-other,opus,8k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2392,7902,96592,47,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.0,WHY I COULD TIE YOU UP IN THE KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.05,15.366884125504814,test-other,mp3,16k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2392,7902,96592,47,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,WHY I COULD TIE YOU UP IN A KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.0,WHY I COULD TIE YOU UP IN THE KNOT AND HEAVE YOU OFF THE CLIFF ANY DAY WHAT A GAME,0.05,7.774005972025774,test-other,mp3,32k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1536,4852,28330,6,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,0.0,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CAVIN,0.05,1.9639463073546677,test-other,mp3,128k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1536,4852,28330,6,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CABIN,0.0,CHRIS LOST NO TIME AS SOON AS HE COULD DO IT WITHOUT BEING NOTICED IN HURRYING DOWN TO HIS CAVIN,0.05,15.52473170338094,test-other,mp3,16k,0.05,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1146,3997,180297,24,MARGUERITE DO WITH ME AS YOU WILL I AM YOUR SLAVE YOUR DOG BUT IN THE NAME OF HEAVEN TEAR UP THE LETTER WHICH I WROTE TO YOU AND DO NOT MAKE ME LEAVE YOU TO MORROW IT WOULD KILL ME,MARGUERITE DO WITH ME AS YOU WILL I AM YOUR SLAVE YOUR DOG BUT IN THE NAME OF HEAVEN TEAR UP THE LETTER WHICH I WROTE TO YOU AND DO NOT MAKE ME LEAVE YOU TO MORROW IT WOULD KILL ME,0.0,MARGUERITE DO WITH ME AS YOU WILL I AM YOUR SLAVE YOUR DOG BUT IN THE NAME OF HEAVEN CARRY UP THE LETTER WHICH I WROTE TO YOU AND DO NOT LET ME LEAVE YOU TO MORROW IT WOULD KILL ME,0.048780487804878,31.56595811190997,test-other,opus,8k,0.048780487804878,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
1304,4970,29093,23,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE DANGERS OF FEVER,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE DANGERS OF FEVER,0.0,HE WELL KNEW THE PERILS OF THE FRONTIER THE SAVAGE STATE OF SOCIETY THE LURKING INDIANS AND THE GANGERS OF FEVER,0.0476190476190476,22.765312417379043,test-clean,opus,12k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
807,2830,3980,10,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,0.0,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLED THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,0.0476190476190476,31.180474697716075,test-clean,opus,8k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2021,6128,63244,8,THIS MIGHT SEEM ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT SHE HAD NOT FOUND IT SO,THIS MIGHT SEEM ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT SHE HAD NOT FOUND IT SO,0.0,THIS MIGHT SEEM ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT HE HAD NOT FOUND IT SO,0.0476190476190476,15.36512983571807,test-other,opus,16k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1993,6930,76324,21,SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH,SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH,0.0,THE SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH,0.0476190476190476,30.5684237860296,test-clean,opus,8k,0.0476190476190476,0,0,0,0,0,1,0,0,1,True,False,True,False,True,False,False
2021,6128,63244,8,THIS MIGHT SEEM ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT SHE HAD NOT FOUND IT SO,THIS MIGHT SEEM ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT SHE HAD NOT FOUND IT SO,0.0,THIS MIGHT SEE ONE OF THE MOST ACCESSIBLE OF PLEASURES BUT IN POINT OF FACT SHE HAD NOT FOUND IT SO,0.0476190476190476,20.16072315486242,test-other,opus,12k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1054,3764,168671,21,HE WAS A SORT OF LABORING MAN WHO WORE A WAISTCOAT WITH LARGE POCKETS AND CARRIED A MATTOCK UNDER HIS ARM,HE WAS A SORT OF LABORING MAN WHO WORE A WAISTCOAT WITH LARGE POCKETS AND CARRIED A MATTOCK UNDER HIS ARM,0.0,HE WAS A SORT OF LABORING MAN HE WORE A WAISTCOAT WITH LARGE POCKETS AND CARRIED A MATTOCK UNDER HIS ARM,0.0476190476190476,7.830422049956933,test-other,mp3,32k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1629,533,131564,5,WE ALL HAVE A BIT OF A LIKING FOR HIM AT THE BOTTOM OF OUR HEARTS THOUGH WE CAN'T RESPECT HIM,WE ALL HAVE A BIT OF A LIKING FOR HIM AT THE BOTTOM OF OUR HEARTS THOUGH WE CAN'T RESPECT HIM,0.0,WE ALL HAVE A BIT OF A LIKING FOR HIM AT THE BLOTTOM OF OUR HEARTS THOUGH WE CAN'T RESPECT HIM,0.0476190476190476,15.444692275919042,test-other,mp3,16k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2085,6432,63722,46,WHAT ARE THE CHANCES OF GETTING HIM OFF LEGALLY IF WE GO AT IT FROM A NEGATIVE STANDPOINT ASKED THE COLONEL,WHAT ARE THE CHANCES OF GETTING HIM OFF LEGALLY IF WE GO AT IT FROM A NEGATIVE STANDPOINT ASKED THE COLONEL,0.0,WHAT ARE THE TREASH OF GETTING HIM OFF LEGALLY IF WE GO AT IT FROM A NEGATIVE STANDPOINT ASKED THE COLONEL,0.0476190476190476,15.482609799441482,test-other,mp3,16k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2544,8555,284449,18,SO GHIP GHISIZZLE ORDERED THE CAPTAIN TO TAKE A FILE OF SOLDIERS AND ESCORT THE RAVING BEAUTIES TO THEIR NEW HOME,SO GHIP GHISIZZLE ORDERED THE CAPTAIN TO TAKE A FILE OF SOLDIERS AND ESCORT THE RAVING BEAUTIES TO THEIR NEW HOME,0.0,SO GHIP GHISIZZLE ORDERED THE CAPTAIN TO TAKE A FILE OF SOLDIERS AND ESCORT THE RAVIN BEAUTIES TO THEIR NEW HOME,0.0476190476190476,15.540225122574409,test-clean,mp3,16k,0.0476190476190476,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
31,1688,142285,31,ONCE MARGARET HAD GONE INTO THE CHAMBER SOON AFTER DIXON LEFT IT AND FOUND HER MOTHER ON HER KNEES AND AS MARGARET STOLE OUT SHE CAUGHT A FEW WORDS WHICH WERE EVIDENTLY A PRAYER FOR STRENGTH AND PATIENCE TO ENDURE SEVERE BODILY SUFFERING,ONCE MARGARET HAD GONE INTO THE CHAMBER SOON AFTER DIXON LEFT IT AND FOUND HER MOTHER ON HER KNEES AND AS MARGARET STOLE OUT SHE CAUGHT A FEW WORDS WHICH WERE EVIDENTLY A PRAYER FOR STRENGTH AND PATIENCE TO ENDURE SEVERE BODILY SUFFERING,0.0,ENCE MARGARET HAD GONE INTO THE CHAMBER SOON AFTER DIXON LEFT IT AND FOUND HER MOTHER ON HER KNEES AND AS MARGARET STOLE OUT SHE CAUGHT A FEW WORDS WHICH WERE EVIDENTLY A PRAYER FOR STRENGTH AND PATIENCE TO INDURE SEVERE BODILY SUFFERING,0.0465116279069767,20.13322848798023,test-other,opus,12k,0.0465116279069767,0,0,0,2,0,0,2,0,0,True,False,True,False,True,False,False
952,367,130732,32,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0,RESERVE SOME OF THE SPAWN ALSO HALF F THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0454545454545454,10.400798869891371,test-other,mp3,24k,0.0454545454545454,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
952,367,130732,32,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0,RESERVE SOME OF THE SPAWN ALSO HALF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0454545454545454,7.822031725097996,test-other,mp3,32k,0.0454545454545454,0,0,0,0,1,0,0,1,0,True,False,True,False,True,False,False
2344,7902,96591,24,A FELLOW WHO WAS SHUT UP IN PRISON FOR LIFE MIGHT DO IT HE SAID BUT NOT IN A CASE LIKE THIS,A FELLOW WHO WAS SHUT UP IN PRISON FOR LIFE MIGHT DO IT HE SAID BUT NOT IN A CASE LIKE THIS,0.0,A FELLOW WHO WAS SHET UP IN PRISON FOR LIFE MIGHT DO IT HE SAID BUT NOT IN A CASE LIKE THIS,0.0454545454545454,15.444725738396624,test-other,mp3,16k,0.0454545454545454,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
952,367,130732,32,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SEAP,0.0454545454545454,21.28157081630619,test-other,opus,12k,0.0454545454545454,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2344,7902,96591,24,A FELLOW WHO WAS SHUT UP IN PRISON FOR LIFE MIGHT DO IT HE SAID BUT NOT IN A CASE LIKE THIS,A FELLOW WHO WAS SHUT UP IN PRISON FOR LIFE MIGHT DO IT HE SAID BUT NOT IN A CASE LIKE THIS,0.0,A FELLOW WHO WAS SHUT UP IN PRISON FOR LIFE MAY DO IT HE SAID BUT NOT IN A CASE LIKE THIS,0.0454545454545454,20.797727272727272,test-other,opus,12k,0.0454545454545454,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
952,367,130732,32,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SOUP,0.0,RESERVE SOME OF THE SPAWN ALSO HALF OF THE BODY SHELLS WITH WHICH TO MAKE THE CRAWFISH BUTTER TO FINISH THE SEAP,0.0454545454545454,32.77832361068468,test-other,opus,8k,0.0454545454545454,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN THOUGHT THE WORST OF HER,0.0434782608695652,10.463122785074004,test-other,mp3,24k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HUR BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0434782608695652,31.969171974522293,test-other,opus,8k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BOT THE WORST OF HER,0.0434782608695652,3.9401190083682662,test-other,mp3,64k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
989,3764,168670,14,THEN HE EXPLAINED TO JEAN VALJEAN THAT THIS WAS HIS RECOMPENSE FOR A SERVICE WHICH HE FAUCHELEVENT WAS TO RENDER TO THE COMMUNITY,THEN HE EXPLAINED TO JEAN VALJEAN THAT THIS WAS HIS RECOMPENSE FOR A SERVICE WHICH HE FAUCHELEVENT WAS TO RENDER TO THE COMMUNITY,0.0,THEN HE EXPLAINED TO JEAN VALJEAN THAT THIS WAS HIS RECOMPENSE FOR A SERVICE WHICH HE FRAUGELEVENT WAS TO RENDER TO THE COMMUNITY,0.0434782608695652,31.49109581557959,test-other,opus,8k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER  YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0434782608695652,20.728338977451063,test-other,opus,12k,0.0434782608695652,0,0,0,0,1,0,0,1,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0434782608695652,15.765674079658249,test-other,opus,16k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2506,7975,280076,17,OUR BUSINESS THERE WAS TO SEE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,OUR BUSINESS THERE WAS TO SEE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,0.0,OUR BUSINESS THERE WAS TO SE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,0.0434782608695652,19.91602380427595,test-other,opus,12k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
844,2830,3980,47,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,0.0,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SPEAK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,0.0434782608695652,15.601288963252154,test-clean,mp3,16k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2506,7975,280076,17,OUR BUSINESS THERE WAS TO SEE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,OUR BUSINESS THERE WAS TO SEE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,0.0,OUR BUSINESS THERE WAS TO SE E P WEST HE WAS NOT AT HOME BUT THE FAMILY WILL REMEMBER THAT WE WERE THERE,0.0434782608695652,29.56773560209424,test-other,opus,8k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
549,3080,5032,1,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN BUT THE WORST OF HER,0.0,I KNEW YOU COULD NOT CHOOSE BUT LIKE HER BUT YET LET ME TELL YOU YOU HAVE SEEN FOR THE WORST OF HER,0.0434782608695652,15.621413009648304,test-other,mp3,16k,0.0434782608695652,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
